source,target,ligand.complex,receptor.complex,aggregate_rank,mean_rank,natmi.edge_specificity,natmi.rank,connectome.weight_sc,connectome.rank,logfc.logfc_comb,logfc.rank,sca.LRscore,sca.rank,cellphonedb.pvalue,cellphonedb.rank
Neu-1,Macs 1,App,Aplp2,0.6952280445375156,11666.3,0.00494328224129563,16766,0.33306024012199736,14011,0.23525175014485322,13351,0.8537901559055041,8241,0,5962.5
Neu-2,Neu-4 classic,Tnfsf14,Ltbr,0.6955804156207936,9878.1,0.03406098012613258,2917,0.4631117652798208,11387,0.6306126500980216,7929,0.6727359020339558,21195,0,5962.5
Prol.,Macs 1,Angptl4,Sdc4,0.6957186651671969,10507.9,0.034601905555829426,2844,0.7336463938925494,6996,0.13596439435839408,14913,0.6552847676632721,21824,0,5962.5
Tumor,Macs 1,Apoe,Lrp1,0.6957186651671969,12344.9,0.0028918842179448956,20189,0.932275726536567,4991,-1.2717102275744872,23586,0.8668318508706597,6996,0,5962.5
Dendritic,Neu-5 IFN,Timp2,Cd44,0.6958502653012454,13043.5,0.005955554883084595,15295,0.20389442143103315,16769,0.17683877618141886,14270,0.9019855346872393,3606,0.041000000000000036,15277.5
Macs 2,Dendritic,C3,Lrp1,0.6964729314893501,15501.3,0.005513561338055163,15908,0.25722261610730957,15638,0.0030200911692156995,16772,0.7673204502258276,15631,0.007000000000000006,13557.5
B cells,T cells,H2-Eb1,Lag3,0.6971976452333033,9292.7,0.026473631317226045,4130,1.261423265509645,2823,0.7186642260435233,7002,0.720605392098185,18743,0.009000000000000008,13765.5
Lung Ep.,Macs 1,Ltf,Tfrc,0.6973038463691301,10678.5,0.017869389744075065,6475,0.3140469204829012,14403,0.0027340876007860837,16776,0.8362048029363336,9776,0,5962.5
Neu-4 classic,Macs 1,Adam17,Itga5,0.6973038463691301,12533.2,0.014533223285283186,7946,0.44305136038170484,11761,0.19553761348896007,13981,0.7513760523575019,16776,0.0010000000000000009,12202
Macs 2,Dendritic,Timp1,Cd63,0.6979275528107753,11811.7,0.008914597561529725,11949,0.4757240293489383,11133,0.24327924301386417,13235,0.7512794611492709,16779,0,5962.5
Neu-3,B cells,Tgm2,Itgb3,0.6981844889953428,9791.1,0.02871419742557493,3744,0.7327050197009408,7006,0.7326336093625296,6859,0.7409887635116672,17491,0.010000000000000009,13855.5
Neu-3,Neu-1,Grn,Tnfrsf1b,0.6983436049913866,10155.5,0.007188829934418207,13799,0.2030762593605373,16781,0.7438337151690322,6734,0.8617128710889529,7501,0,5962.5
Neu-5 IFN,Prol.,Apoe,Trem2,0.6983436049913866,9276.1,0.004931916324562825,16781,0.7270621684360751,7074,0.16724224026088275,14427,0.9200940830891625,2136,0,5962.5
Neu-4 classic,Prol.,Sirpa,Cd47,0.6986557743175117,12221.1,0.0063904194410876036,14753.5,0.3894615086508364,12832.5,0.0020572549837825083,16782.5,0.8995880799136784,3823.5,0.0030000000000000027,12913.5
Prol.,Neu-4 classic,Cd47,Sirpa,0.6986557743175117,12221.1,0.0063904194410876036,14753.5,0.3894615086508364,12832.5,0.0020572549837825083,16782.5,0.8995880799136784,3823.5,0.0030000000000000027,12913.5
Neu-4 classic,Neu-4 classic,Psen1,Notch1,0.6991399836741142,10491.5,0.019450938677141656,5911,0.48844857978444156,10882,0.3685553544357137,11404,0.7282062504435158,18298,0,5962.5
Neu-1,Macs 1,Adam17,Itga5,0.6993846035617474,10543.9,0.014506445978754808,7962,0.44251272132591235,11768,0.4451845877818903,10241,0.7512037559185131,16786,0,5962.5
Neu-1,T cells 2,Tgm2,Itgb1,0.6995929521671449,13192.7,0.005679499009741842,15661,0.20286581974751527,16787,0.7396940277312363,6779,0.8292573519847939,10480,0.09399999999999997,16256.5
Neu-4 classic,Macs 1,Cd14,Tlr6,0.6998013504236835,11524.9,0.0055454531310972005,15856,0.4523501220355711,11579,0.6756497871620584,7439,0.7511860947405212,16788,0,5962.5
Neu-1,Prol.,Psap,Lrp1,0.7000097983402385,9690.5,0.0069916386764225,14031,0.6350862757690691,8373,0.0018765184047455086,16789,0.905304786553985,3297,0,5962.5
Dendritic,B cells,Lgals1,Ptprc,0.7000097983402385,9711.8,0.004929764455161461,16789,0.6187822368062819,8628,0.8022494119734537,6184,0.9053367552256057,3289,0.008000000000000007,13669
Dendritic,T cells,App,Aplp2,0.7002182959256837,13409.9,0.0049287858183663024,16790,0.2401362383444726,16041,0.3686008312420652,11403,0.8536067529276656,8253,0.02100000000000002,14562.5
Macs 1,Prol.,Hsp90b1,Tlr4,0.7006354401387488,11537.9,0.007263435532224054,13696,0.44031728878735954,11801,0.001643907037720993,16792,0.8399423088939308,9438,0,5962.5
Prol.,T cells 2,Apoe,Sorl1,0.7008190345467455,9811.5,0.004027356825915685,18203,0.5494417191227461,9733,0.36815182671537056,11412,0.9003960025784188,3747,0,5962.5
Macs 3,Dendritic,Timp2,Itgb1,0.7008440867841231,11962.5,0.00710839296778253,13900,0.20257421495088923,16793,0.3896009589061532,11065,0.8989667798156338,3891,0.014000000000000012,14163.5
Macs 3,Dendritic,Hspa8,Adrb2,0.7010527831338984,10404.7,0.004926189486586692,16794,0.3538489376729992,13549,0.7288726182342561,6893,0.8471093440961394,8825,0,5962.5
B cells,Prol.,Ado,Adora3,0.7011491311944339,10314.3,0.01661191428236124,7018,1.0001772553819184,4463,1.0490402999905057,4150,0.6004801543242578,23302,0.0020000000000000018,12638.5
Neu-3,Neu-4 classic,Il1f9,Ifnar1,0.7012615291969522,11629.3,0.009389635981872702,11480,0.26077018046630107,15562,0.5949464296452549,8347,0.7511088698634741,16795,0,5962.5
Neu-2,Prol.,Adam10,Cd44,0.7012615291969522,14792.1,0.004925539092349395,16795,0.22572811232619716,16347,0.16081886334829038,14520,0.8229995548156327,11082,0.039000000000000035,15216.5
Tumor,T cells,Cgn,Tgfbr2,0.7016595107333155,9755.9,0.05088320117094619,1508,0.4617659434606757,11416,0.5030854041936723,9515,0.6904847292191032,20378,0,5962.5
Macs 2,Dendritic,Ptdss1,Scarb1,0.7018697288324228,10106.5,0.03730675108833118,2546,0.6691569939593451,7893,0.36799730279796894,11417,0.6252618692969213,22714,0,5962.5
Neu-5 IFN,Macs 3,Il16,Cd9,0.7018880657546109,12819,0.010548902288835602,10500,0.276951231998708,15198,0.08842079760746346,15596,0.8768037187273919,6003,0.14300000000000002,16798
Neu-3,Prol.,Mif,Cd74_Cxcr4,0.7022902839038868,9324.3,0.00424835609350891,17843,0.4616256869359142,11419,0.6948519991542654,7259,0.8962459972287953,4138,0,5962.5
Neu-2,Neu-3,App,Lrp10,0.7023060055222968,11625.7,0.005089568570534766,16524,0.20241828413265914,16800,0.5163242808839115,9327,0.8390117783786065,9515,0,5962.5
Macs 1,Neu-5 IFN,Mrc1,Ptprc,0.7025150500515693,10385.9,0.004923229273605265,16801,0.5593239511879169,9570,0.8235714136567174,5979,0.7935154441388935,13617,0,5962.5
Macs 2,Macs 1,St6gal1,Cd22,0.7026337630268655,10918.9,0.025842145324953422,4248,0.7315314907605672,7024,0.20898341760785902,13752,0.5838031033627085,23608,0,5962.5
T cells 2,Dendritic,Csf1,Sirpa,0.7029332884454121,13502,0.007145981334852049,13845,0.32107021295944976,14258,7.66571387381898e-4,16803,0.8645702412176608,7204,0.04600000000000004,15400
Prol.,Neu-2,Lman1,Mcfd2,0.7031424823277601,11321.5,0.014755887620745353,7845,0.6054175878713496,8834,0.4275827982720992,10486,0.7508716554084226,16804,0.0020000000000000018,12638.5
T cells 2,Macs 1,Gpi1,Amfr,0.7031424823277601,15376.8,0.005889193256952339,15373,0.20230754622226843,16804,0.11367821478890114,15209,0.8015701878830831,12935,0.12,16563
Macs 1,Macs 2,Vegfa,Nrp1,0.7033766562299927,11333.5,0.01659290906494338,7027,0.7773727262954462,6490,0.1758545747038678,14289,0.6189391400474386,22899,0,5962.5
Macs 2,Tumor,Anxa1,Egfr,0.7033842558575294,9737.9,0.07552174149953364,743,0.26537096890805695,15461,-0.21684919120571444,19152,0.8630137060768873,7371,0,5962.5
Neu-1,Neu-2,Apoe,Sorl1,0.7037703628232004,10218.3,0.005202875310473627,16364,0.5851057016340014,9141,3.0683610654091975e-4,16807,0.9113057125828926,2817,0,5962.5
T cells,Prol.,Adam10,Cadm1,0.7039797559674553,11828,0.011614196533664791,9709,0.7816288197617803,6445,0.1956821365576462,13976,0.7507705793411499,16808,0.0010000000000000009,12202
Lung Ep.,Prol.,App,Lrp6,0.7045034568875377,14688.3,0.008557732132125536,12292,0.3256201952688509,14146,0.15653598111438902,14588,0.7676944562880812,15605,0.14400000000000002,16810.5
Tumor,Macs 1,Hsp90b1,Tlr2,0.7046082344620699,11055.3,0.006142978095030819,15058,0.2018967162258748,16811,0.5339056668735649,9093,0.8524780693969325,8352,0,5962.5
Tumor,Macs 3,Vcl,Itgb5,0.7048169433985032,9602.5,0.016186985587069894,7223,0.46123785000313033,11431,0.7621848360496135,6570,0.7505211460153456,16826,0,5962.5
T cells,Macs 2,Hspa8,Adrb2,0.705238608267471,11268.1,0.004221394252445713,17900,0.46659485105754556,11324,0.3670934500856267,11433,0.8368406901117006,9721,0,5962.5
Tumor,Macs 1,Lamc2,Itga6_Itgb1,0.7054495001721223,9036.5,0.058712173788504234,1171,0.607375619272341,8803,0.3670016148135137,11434,0.7359176353823348,17812,0,5962.5
B cells,Neu-4 classic,Hspa4,Tlr4,0.7056566960264794,14399,0.006922056165299137,14100,0.28545986416820746,15000,0.45970084952263224,10055,0.7506609969606981,16816,0.07899999999999996,16024
Macs 1,Dendritic,Timp2,Cd44,0.7058665380304747,11046.5,0.0049147934319570385,16817,0.3967159246808493,12669,0.10357889255572472,15375,0.8931612152794179,4409,0,5962.5
B cells,Dendritic,H2-K1,Aplp2,0.7062863718008071,13690.3,0.0051554580256751815,16425,0.2702127830835853,15365,-4.178954649934896e-4,16819,0.9072694122669706,3131,0.134,16711.5
Macs 2,Dendritic,C3,Itgax,0.7064963635849559,15931.9,0.00613354759789023,15070,0.20145651860927383,16820,0.016920916529396923,16603,0.7544660582558523,16604,0.02100000000000002,14562.5
Macs 1,Macs 2,S100a8,Cd68,0.7068485760126895,10321.3,0.005280595888279282,16237,0.7297248024689819,7041,-0.47128977226377955,20979,0.9313788144415968,1387,0,5962.5
Neu-4 classic,Dendritic,Adam10,Il6ra,0.7071266386402282,15502.6,0.006416237595969027,14711,0.2013814606291474,16823,0.1455580982817828,14769,0.7671090622097027,15652,0.05300000000000005,15558
Neu-1,Tumor,Selplg,Itgam,0.7071266386402282,10715.5,0.004911492965343717,16823,0.3460623784676856,13720,0.5215608337817328,9269,0.8586602142025773,7803,0,5962.5
Neu-5 IFN,Prol.,Psap,Sort1,0.7072317282011289,12466.7,0.00821578224775832,12632,0.5045103657698069,10585,0.08875147694437635,15591,0.8697196462845331,6702,0.14500000000000002,16823.5
T cells,B cells,Gnai2,Adcy7,0.7072317282011289,13714,0.0058197301744331706,15464,0.3337703817555238,13994,0.27735797637870724,12709,0.8383310937990797,9579.5,0.14500000000000002,16823.5
B cells,T cells 2,Adam9,Itgav,0.707441944805832,9431.8,0.040492889547882986,2237,0.8610725055494733,5641,0.5511639064994684,8899,0.7505220546738545,16824.5,0.007000000000000006,13557.5
Neu-4 classic,T cells 2,B2m,Cd247,0.7075936477124769,9358.7,0.021230720687646844,5386,2.0904769422999916,1001,0.03931076047116594,16290,0.8663928135620901,7044,0.17400000000000004,17072.5
Tumor,Neu-5 IFN,Oit1,Fpr1,0.7078420902979867,8975.5,0.04278810120135153,2053,0.40115356359886,12570,0.7140258379807527,7045,0.7446645829184135,17247,0,5962.5
Macs 2,Macs 1,Slpi,Plscr1,0.708388538215472,14051.5,0.004908390781103531,16829,0.22554800793266971,16354,0.13688994450566566,14897,0.760062095331895,16215,0,5962.5
Macs 1,Neu-1,Fadd,Abca1,0.708829163850951,11703.9,0.012348728725081162,9215,0.46010693896471194,11450,0.52717961910211,9190,0.6256486798830465,22702,0,5962.5
Macs 2,Prol.,Gnai2,C5ar1,0.7090201632168219,11550.1,0.00490673185156165,16832,0.4136065240835667,12306,0.04683184923631212,16167,0.8717938689512386,6483,0,5962.5
Dendritic,Macs 3,App,Lrp1,0.7092308049750549,12876.9,0.004906392290569336,16833,0.28950819483195506,14904,0.49663618993855063,9601,0.8362171249422693,9775,0.0050000000000000044,13271.5
Prol.,Macs 2,Adam10,Tspan17,0.7094414967937133,12093.7,0.023212522540887754,4855,0.5241644435437276,10190,0.08204750819643122,15676,0.7503386326174686,16834,0.0030000000000000027,12913.5
Neu-5 IFN,Macs 2,Gnai2,C5ar1,0.7094414967937133,11020.3,0.004905587646691116,16834,0.31216436441120765,14450,0.3700005802029736,11369,0.871780835076387,6486,0,5962.5
Dendritic,Dendritic,Psap,Sort1,0.7094639812570275,10807.9,0.0048668587758497915,16878,0.45992368872645223,11453,0.46015548129753486,10051,0.8370824177449894,9695,0,5962.5
Macs 1,Tumor,Sema4a,Plxnb2,0.7096522386817203,12322.9,0.007817728546165097,13062,0.2669881227286388,15429,0.43887849207839547,10326,0.7503133661975805,16835,0,5962.5
Lung Ep.,Macs 1,Gpi1,Amfr,0.7096522386817203,14405.8,0.00587008124704046,15401,0.20090105248321055,16835,0.24821920832766706,13163,0.8013115527540491,12961,0.008000000000000007,13669
Prol.,Macs 2,Gnai2,C5ar1,0.7096522386817203,13449.3,0.005004293225999867,16649,0.32793715127509226,14102,-0.0018784145640053374,16835,0.8728901095392202,6389,0.0050000000000000044,13271.5
Macs 2,Neu-2,Cdh1,Igf1r,0.709675666409068,10758.3,0.010574434467352893,10481,0.4599085258237532,11454,0.6321726751133088,7915,0.7335130305722231,17979,0,5962.5
B cells,Neu-4 classic,Vegfb,Adrb2,0.7100738727014735,9732.4,0.022279780576384463,5105,0.7195158559641979,7190,0.6869837467142674,7328,0.7502359257380798,16837,0.0010000000000000009,12202
Dendritic,Neu-5 IFN,Arpc5,Adrb2,0.7100738727014735,13087.8,0.007757729315884101,13127,0.20073826042815818,16837,0.41959725965921335,10618,0.8463395291214852,8890,0.07499999999999996,15967
T cells,Neu-5 IFN,Cd47,Sirpa,0.7101793125136988,11886.7,0.004902510805645609,16837.5,0.2575923776213681,15630.5,0.6594335942648362,7607.5,0.8869671870464431,5001.5,0.017000000000000015,14356.5
Neu-5 IFN,T cells,Sirpa,Cd47,0.7101793125136988,11886.7,0.004902510805645609,16837.5,0.2575923776213681,15630.5,0.6594335942648362,7607.5,0.8869671870464431,5001.5,0.017000000000000015,14356.5
Macs 2,Prol.,Adam9,Itgb1,0.7102847648510704,13640.7,0.01286930238019116,8901,0.467021101870143,11315,-0.002009054580023678,16838,0.7547229914786562,16587,0.02100000000000002,14562.5
Tumor,Neu-1,Rps19,C5ar1,0.7104957071057149,11885.5,0.004901639998922376,16839,0.20772413433204834,16693,0.05712595700257672,16040,0.8989593459221537,3893,0,5962.5
Macs 2,Tumor,Lrig2,Egfr,0.7105008021107497,11423.9,0.0752286368258463,751,0.32478393902746827,14159,0.3272661836756804,12034,0.5347270434970004,24213,0,5962.5
Neu-2,Neu-4 classic,C3,C5ar2,0.7109177419658613,10851.7,0.014413100873518084,8018,0.321706499026674,14242,0.5263395550401916,9195,0.7502107730490133,16841,0,5962.5
Macs 2,Prol.,Psen1,Cd44,0.7109177419658613,13449.5,0.010589445392268219,10473,0.31591279064839056,14350,-0.0022806325956098994,16841,0.8262364092615004,10758,0.027000000000000024,14825.5
Tumor,Macs 1,Calr,Itgav,0.711339977353347,10708.9,0.008712988034075433,12142,0.2002501877821617,16843,0.43251499633520196,10414,0.854380573402236,8183,0,5962.5
T cells 2,Prol.,Hspa8,Adrb2,0.7113705761300264,10619.7,0.00451328266854937,17430,0.5990903122194327,8929,0.36500229212866514,11462,0.841353877649658,9315,0,5962.5
Macs 1,Neu-4 classic,Jag1,Notch1,0.7115826184294505,10917.1,0.02128100355224839,5373,0.6309106468256407,8426,0.36493394648540156,11463,0.59647265927419,23361,0,5962.5
Macs 2,Dendritic,Tgfb1,Cxcr4,0.7117624133396228,11535.9,0.00756485134640077,13359,0.5516601292312713,9700,-0.0026420738616954598,16845,0.814456553999032,11813,0,5962.5
Tumor,Neu-5 IFN,Cgn,Tgfbr1,0.7120721391430698,8655.7,0.06491984036862829,961,0.4116326114920965,12353,0.7128227751368514,7062,0.7488863938147746,16940,0,5962.5
Lung Ep.,Lung Ep.,C3,Cd81,0.7121850499961568,11112.7,0.01026808571709815,10699,0.2000611142511969,16847,0.3126456102227637,12230,0.8357777807234872,9825,0,5962.5
Neu-2,Neu-2,Adam17,Notch1,0.7121850499961568,11203.9,0.008997594301527552,11865,0.38641267474659513,12890,0.5867207765349935,8455,0.75009313269535,16847,0,5962.5
Macs 2,Macs 3,App,Lrp10,0.7121850499961568,12021.9,0.004895723416819184,16847,0.313645810192389,14416,0.2506861090311633,13123,0.8363720138713071,9761,0,5962.5
Neu-3,T cells 2,Arf6,Smap1,0.7123964435981094,13918,0.010353623869358014,10645,0.200053723236341,16848,0.12943253706841207,14999,0.8265695138708546,10729,0.10299999999999998,16369
Tumor,Prol.,Wnt7b,Fzd7_Lrp6,0.7126434253062851,10176.9,0.07386334691822993,767,0.4842179914838255,10963,0.364551342415926,11468,0.6584434751106982,21724,0,5962.5
Macs 2,B cells,Angptl4,Sdc4,0.7131670745282432,8675.9,0.0750867457808682,754,1.1202225213959236,3613,0.5949374810527779,8349,0.7368613929458512,17750,0.0030000000000000027,12913.5
Neu-3,B cells,F10,Itgam,0.7132425200390338,12711.6,0.008170542139609615,12689,0.3464206106969875,13705,0.6520309727418465,7699,0.8056560628712819,12613,0.14800000000000002,16852
Lung Ep.,Dendritic,App,Lrp6,0.7132425200390338,14442.8,0.008158550926714934,12698,0.30368741781608716,14610,0.3222887071934809,12096,0.7634077295001238,15958,0.14800000000000002,16852
Neu-4 classic,Macs 2,Nampt,Insr,0.7132803857867163,10334.7,0.018772715211584533,6153,0.5915705782268565,9034,0.36412388087997116,11471,0.7155572357000118,19053,0,5962.5
Neu-5 IFN,T cells 2,Adam17,Itgb1,0.7140894001620952,13396.2,0.005440112198130045,16017,0.19970942863065771,16856,0.6657265408034927,7540,0.8324415642448553,10166,0.10599999999999998,16402
Lung Ep.,Macs 2,Hp,Cd22,0.7143012458352688,12798.2,0.00782095375767243,13059,1.0496354340500942,4100,0.13685583603599139,14899,0.7499982241733156,16857,0.03400000000000003,15076
Neu-2,Neu-1,Actr2,Adrb2,0.7145131417832986,11386.8,0.011179171315842666,10006,0.19960976513497747,16858,0.6409931744140859,7820,0.8335405788536627,10048,0.0010000000000000009,12202
Macs 2,Macs 2,Hsp90b1,Tlr4,0.7145131417832986,11676.7,0.0068713216886828075,14159,0.4498377473272634,11623,-0.003704051350923665,16858,0.8361765787369239,9781,0,5962.5
Lung Ep.,Dendritic,C3,Lrp1,0.7145131417832986,15322.6,0.004881995124863347,16858,0.23843927312697352,16086,0.25220949580784,13099,0.7562841072678179,16474,0.013000000000000012,14096
Neu-1,B cells,C3,Cd81,0.7149370845397162,10516.4,0.0227312576699378,4989,0.3312002813662043,14040,0.3730890198331386,11322,0.8833447382751205,5371,0.14900000000000002,16860
B cells,Macs 2,Sema4d,Plxnb2,0.7149370845397162,14217.2,0.011564623729178906,9732,0.20190998806117347,16810,0.048251160087683875,16145,0.8176245916636925,11539,0.14900000000000002,16860
Macs 2,Prol.,Timp1,Cd63,0.7149370845397162,13190.4,0.009934563527103127,10974,0.545681014100743,9794,-0.0038646554440951025,16860,0.7612623307136348,16122,0.0010000000000000009,12202
Neu-5 IFN,Macs 2,App,Lrp6,0.7149370845397162,14674.4,0.007988686276654286,12876,0.29160530209567315,14867,0.27984141040095445,12667,0.7615023607889222,16102,0.14900000000000002,16860
Neu-5 IFN,Prol.,Gnai2,P2ry12,0.7153612285029431,12448.9,0.006928722957205389,14094,0.30856281483628883,14521,0.4045600187829152,10805,0.7499183926860084,16862,0,5962.5
Macs 3,Neu-2,Tgfb1,Cxcr4,0.715785573744592,11624.1,0.006952778413496619,14073,0.19935358314929374,16864,0.556030988527062,8843,0.8079968447972755,12378,0,5962.5
Macs 2,Macs 2,Gnai2,Adcy9,0.7159978218672083,9831.9,0.020959461106621956,5445,0.6290542034057901,8455,0.2972842009617828,12432,0.7498775060337979,16865,0,5962.5
Neu-3,Prol.,S100a9,Tlr4,0.7162101203362916,12224.3,0.005537184233761061,15875,0.29232859468739397,14847,-0.0040766658791679955,16866,0.8610634979870709,7571,0,5962.5
Dendritic,T cells 2,Fn1,Cd44,0.7162101203362916,11914.7,0.004875187282326929,16866,0.42072877276470333,12161,0.9243886103445598,5115,0.8369262795208698,9714,0.06000000000000005,15717.5
Neu-3,Neu-5 IFN,Mif,Cd44_Cd74,0.7170644263128284,9399.7,0.0037265237600020763,18673,0.4390474029508369,11824,0.7110036518820753,7082,0.9035389383181117,3457,0,5962.5
Neu-1,Macs 1,Adam10,Cd44,0.717272368192236,14215.9,0.005210936544412084,16349,0.1990963860156499,16871,0.17735056777678998,14258,0.8270648367890667,10688,0.0030000000000000027,12913.5
Tumor,Macs 1,Bsg,Slc16a7,0.7173144873183706,11007.1,0.024462983253628688,4564,0.726563844599338,7083,-0.39323867407046753,20447,0.7483081253787817,16979,0,5962.5
Macs 1,Neu-2,Cd14,Tlr4,0.7174849689282461,12106.4,0.010479232612915092,10545,0.43022201324932835,11982,-0.0049380720714169435,16872,0.8621898626331115,7464,0.008000000000000007,13669
Dendritic,B cells,Ccl5,Ccr5,0.7181230736272395,12054,0.008349570125136877,12505,1.2297153202939604,2983,0.08030264002568666,15705,0.749744169741514,16875,0.0010000000000000009,12202
Neu-3,Dendritic,C3,Itgam,0.7181230736272395,12758.8,0.007834510308031051,13043,0.19885545281913558,16875,0.6040934587763527,8243,0.8284794958490939,10557,0.03400000000000003,15076
Tumor,Prol.,Tgfb2,Tgfbr1_Tgfbr2,0.7182294685354363,12064.9,0.06241173061756531,1032,0.3400344998423128,13861,0.31234178889678244,12238,0.7586888328768332,16318,0.15100000000000002,16875.5
